location	Poco_Branco	-5.6224378	-35.6615774
location	Macaiba	-5.6781175	-36.4781776
location	Parelhas	-6.682461	-36.63327583939849
location	Almadina	-14.7063879	-39.6402966
location	Uniao	-4.5892553	-42.8593348
location	Jacobina	-11.2509986	-40.951933
location	Itapitanga	-14.4213865	-39.5664662
location	Uaua	-9.8417653	-39.478439317686224
location	Feira_de_Santana	-12.285251	-41.9294776
location	Coaraci	-14.6407979	-39.5496765
location	Monte_Azul	-16.7326727	-49.0805387
location	Itamaraju	-17.0472187	-39.5298072
location	Ituiutaba	-18.84103425	-50.378855302241845
location	Morro_Agudo	-20.7276692	-48.052795
location	Salinas	-16.1798599	-42.313817
location	Aracuai	-16.84350095	-42.070196749923035
location	Itapetinga	-15.2551105	-40.2520964
location	Francisco_Sa	-16.4808283	-43.4957661
location	Goiania	-15.9408902	-50.1465398
location	Luziania	-15.7392283	-48.2793357
location	Campos_Belos	-13.2552059	-46.892813
location	Trindade	-15.0124585	-59.9720188
location	Aparecida_de_Goiania	-16.8084962	-49.2701941
location	Senador_Canedo	-16.7246941	-49.08715505224963
location	Valparaiso_de_Goias	-16.092217050000002	-47.9700689983388
location	Governador_Valadares	-18.8474767	-41.9509281
location	BarreirY787:Y2636os	-8.9127669	-35.1539758
location	Alagoa_Grande	-7.0415212	-35.6285322
location	Ipojuca	-8.3980773	-35.0611068
location	Alagoas	-9.1576807	-36.0342251
location	Barreiros	-8.9127669	-35.1539758
location	Porto_da_Folha	-10.6743911	-37.3773519
location	Soure	-8.4116316	-37.5919699
location	Fernando_de_Noronha	-3.8478530500000003	-32.41397024713018
location	Monte_Alegre_de_Sergipe	-10.07132675	-37.607890684376834
location	Agua_Preta	-8.7079109	-35.5198586
location	Vicencia	-7.6574422	-35.3218464
location	Neopolis	-5.8558768	-35.2063485
location	Lagarto	-10.92894335	-37.67099027442204
location	Umbauba	-11.3817119	-37.6591362
location	Simao_Dias	-10.7527529	-37.791779803122594
location	Indiaroba	-11.4735543	-37.6079343
location	Condado	-7.587868	-35.09994
location	Sapeacu	-12.7354003	-39.186024
location	Sao_Cristovao	-10.9271058	-37.101869840097024
location	Paulista	-7.9398034	-34.8303893
location	Caapora	-7.510234	-34.9154114
location	Joao_Pessoa	-7.1215981	-34.882028
location	Santa_rita	-7.128465	-34.9846186
location	Alagoinha	-6.9711446	-35.51702989159335
location	Feira_Nova	-11.250574	-40.9521731
location	Jaboatao_dos_Guararapes	-8.0920412	-35.04485510725572
location	Conde	-7.2600359	-34.9053524
location	Lucena	-6.8984018	-34.8711915
location	Novo_Triunfo	-10.3317495	-38.4191302
location	Capim	-6.9174091	-35.1720326
location	Anapolis	-15.9268355	-48.8074659
location	Sume	-7.671521	-36.8788755
location	Dias_DAvila	-12.6201995	-38.3791729
location	Cafarnaum	-11.691399	-41.468823
location	Bom_Jesus_de_Goias	-18.2221874	-49.7265277
location	Perolandia	-17.5269378	-52.0624546
location	Jussara	-23.1908824	-45.8706891
location	Santos	-23.9335988	-46.3286399
